Filename,Transcription
Audio_215.wav,"개설하신 적 있으셨어요 연고도 전혀 없으시고요네 우선이 통장들이 불법 현장에서 악보가 되었다 보니까 이제 본인이 실제로 개설하신 다든지 도형을 당하셨다 이제 내 압수된 통장들은 동결 처리를 시켰구요이 점에 대해서 알아두시고 동결 처리가 무슨 뜻인지 알고 계세요 임시로 정지를 시켜서 알아두시고 신한은행 거래 중이시라고 말씀하셨는데 신한은행에서 개인정보 유출 되었거든요 예 따로 확인해 보시는 거 있으셨어요 신한은행 뿐만이 아니라 국민은행도 마찬가지로 개인 정보가 유출이 되었거든요 그래요 예 내용 들으신 거 있으셨나요 그리고 좀 전에 말씀하시기에 신한 국민 또 어디 은행이라고 하셨죠 기업 같은 경우에는 유출이 되지 않았고이 두 곳에서는 이제 유출이 되었는데 따로 연락 받아 보신 것도 없으세요 그리고 혹시 인터넷뱅킹이나 모바일 뱅킹 사용해 보셨어요 혹시 그 본인도 모르게 입금이 되었다거나 출금이 되었던 적은 있습니까 전혀 없으셨다이 말이죠 우선은 저희도 씨가 직접 개설하신이 해당 은행들 외에 추가적으로 다른 은행 통장이 또 발견이 되면 저희가 마찬가지로 동결 처리를 시킬 거고요 그리고 현재 메모 가능하십니까 사건 번호 하나 메모해 주시기 바랍니다 예 사건 번호 2014 형사 할 때 형 재판할 때 제 그 다음 6 5 0입니다 6505 김용훈 명의도용 사건네 여기 현재 혹시 앞으로 부여된 사건번호네 잠시만 계시면 우린 담당 검사님이 연결이 되실테니까네 본인 앞으로 어떤 피해들이 발생이 되었는지 궁금하신 점 있으시면 검사님께 직접 여쭤 보시고요 잠시만 계시면 검찰이 바로 연결이 되실 겁니다 어 예 그렇죠 우선이 농협 통장 같은 경우에는 3,800만 원이라는 자금이 들어 있었고요 현재는 이제 국고로 모두 환수 처리된 상태죠네 그렇죠 통장은 이제 동결 처리가 되었고 농협 진짜 아 그러셨어요 우선 저 같은 경우에는 수사관이 조사를 취하다 보니까 본인 앞으로 어떤 피해들이 추가적으로 발생이 되었는지는 정확하게 제 4회는 나와 있지 않고 본인 담당 검사님께 다 가지고 계시니까 궁금한 점이 있으시면 검사님께 직접 여쭤보시는게 좋을 것 같네요네 그럼 잠시만 기다리시면 검사님 바로 연결이 되실 거예요"
Audio_218.wav,예 수고하십니다 서울지방경찰청이 수학과 이용 방향입니다 이게 몇 가지 확인할 사항이 있어서 연락드렸는데 잠시 통화 중 괜찮으십니까 여보세요 예 혹시 그 출시한 남자입니까 72년생 관계가 어떻게 되십니까 여보세요 여보세요
Audio_22.wav,연락 받으신 거 있으세요 없어요
Audio_221.wav,"여보세요 여보세요 안녕하십니까네 여기 서울 지방경찰청입니다네네 지금 본인 앞으로 고소된 사건에서 연락드렸는데 통화 가능하십니까네 혹시 그 이동관 사람하고는 어떤 사이입니까 오른손이요 아 왜냐하면 지난주 금요일에 이동호 주범으로 된 금융 사기단 일곱 명 근무했습니다 이정호 죽음으로 된 금융 사기란 그렇게 금요일에 일곱 명 경계했습니다 건강 현장에서 지금 대량 통장하고 카드를 앞서 있는데 그중에 본인 명의로 된 국민은행과 농협 계좌가 포함되어 있어서 지금 사진을 보면 좋겠습니다 농협 계산 개설되는 뭐 아시는 내용 아니십니까 저희들이 지금 은행권을 통해 조사를 해 봤는데이 통장에 지금 지난 3월경 서울 쪽에서 새로 개설이 됐고이 통장에 지금 범죄를 손에서 5일 동안 대포통장으로 사용이 되어 이미 6천만 원 되는 불법 자금이 세탁이 됐습니다 이번 사건에 지금 본인뿐만 아니고 약 60여 명이 연루되어 있는데 그중에 일부는 지금 돈을 받고 통장을 판매한 분도 있고 또 일부는 지금 개인정보 유출로 인해 피해 본 분들도 있습니다네 지금이 두 통장은 본인이 개설하신 거 아니 아니라고 진출하여 은행가 봐야 될 거 같은데요 지금이 두 통장은 은행에 가서 확인이 안 되고요 글자를 했다고 말씀하신 거 같아요 동결 상태가 동결을 처리가 되어 있기 때문에 마무리되어야 이제 본인한테 알려 드릴 거예요네네 그래서 지금 신고 들어와 있는데 6,000만 원 사기를 당했는데 본인 명의로 된 통장으로 지금 입금이 됐고 사기당 이동호 상영관이 가르쳐서 할 건데 본인도 공부만 하고 함께 신고를 했습니다 하지만 이해되시죠 아니면 정보 유출로 인한 피해자는 여부를 판단하기 위해서 먼저 간단하게 통화 녹음 상태로 제일 차 조사를 진행하겠습니다네 통화 내용은 전부 녹취하여 사건 주사 증조 자료를 남겼습니다 제 질문에 간단명료 솔직히 답변해 주세요네 그럼 녹음 시작하겠습니다 지금은 이동호 명예 동영상 일대일 전화도 치료 중입니다 저는 서울지방경찰청 진흥 검찰청에 박기철 담당 수사관입니다 본인은 있으니까 아닌데요 아닌데요 그러면요 지금 장난하십니까 지금 나와 있는데 이상하네요 지금 장난하는 거 같은데요 자꾸 웃으시면 지금 장난하는 거 같은데 지금 장난할 일이 아니고요 발급할 수 있습니다 지금 무슨 말인지 이해되시죠네 본인 아닙니까 그러면 맞는데 생일이 아니에요 그럼 저희들이 한번 확인해 보고 다시 전화를 드릴게요"
Audio_222.wav,예 여보세요 아 예 수고하십니다 서울지방경찰청이 경제 범죄 수학과의 송소영 경사라고 합니다 잠시만요 타고 경제 경제 범죄의 수사과 범죄 수사과 예 송두영 권사님 그 다름이 아니고요 몇 가지만 오케이 연락을 주는 건데 그 혹시 그 나이는 72년생 가겠죠 모르는 사람인데요 이름도 들어보시면 없으신가요 다름이 아니고 제가 왜 필요를 아냐고 열차 받냐 저희 수사팀에서 저희가 오래 5월 29일 경이가 서울시 관악구 일대에서 금융 불법이 있으시지 그거를 했습니다 은행권에서 나오는 거를 제가 경고를 했는데이 건강 현장에서 이제 저희가 증거 물품을 앞에서 하는 가정에서 대략의 통장과 개인 신분증 그 다음에 봐 주신다고 합니다이 가정에서 지금 SC 스탠다드 통장 갔다가 다시 발견이 되어 그 다음에 저희가 2분 한번 더 해 봤어요 그랬더니 5월 18일 날렸습니다 서울
Audio_223.wav,화면 도무지 있고 다른 일본에서 피해를 보고 있는 분들이 계시고요 여보세요네 이번 사건을 그 수사는 저희 그 경찰청 입장에서는 현재 이번 사건에 연루되어 있어서 돈을 받고 더 통장을 판매한 용의자 신분입니다 아시겠습니까 왜냐하면 그 지금 그 신고가 들어가는 확인했는데 본인 명의로 된 통장에 돈을 넣고 그 사기단의 돈을 가로챈 사건이고 지방 서울지방경찰청이네
Audio_227.wav,여보세요네 여보세요네 4시 맞습니까네 서울지방경찰청 금융 본사 김재수 사원입니다네 본인 앞으로 된 사건이 있어서 연락드렸는데 잠시 통화는 가능하십니까 현장에서 지금 차량이 통장하고 신용카드를 앞서 있는데 지금 그 중에서 지금 선생님 명의로 때는 국민은행 하고 농협은행 계좌가 포함이 되어 있어서 사실 확인 차 연락 드리는 겁니다네네 아 국민은행 하고 농협은행 계좌 개설에 대해서는 전혀 모르시는 내용입니까 같은 경우에는 3월 3일에 서울 쪽에서 새로 개설되었습니다 뭐 본인 집도 가져가신 겁니까 지금 범죄자들 선에서 약 3일 동안 통장으로 지금 상황이죠 이미 6초 만이나 되는 불법 자금이 세탁기입니다 제가요
Audio_23.wav,"네 단순한 사항 때문에 연락드린 건 아니고요 개인정보 출근 때문에 몇 가지 여쭤 보겠습니다 혹시 최근 1년 사이에 신분증 면허증 여건 등을 분실하거나 타인에게 양도 하신 적 있으세요 언제쯤 부쳐라 하셨어요 물론 넘은 거 같은데 그러시면 요즘 각 은행이나 카드사에서 개인정보 유출이 많이 됐는데요 피해보신 사례는 있으셨어요 왜냐하면 저희가 2015년 7월 9일에 불법 도박 금융 사기단 일당을 근거를 했는데요 근거 현장에서는 명의로 된 부산은행 통장이 발견이 되었고요 앞산 통장에서 8,600만 원 상당의 불법 자금이 들어 있어서 동결 처리했습니다 본인께서 내 계좌에 대해서 아는 부분이 있으십니까 그러시면 아십니까"
Audio_24.wav,아니 그런 거 없어요 그럼 이제 뭐 옥션 11번가 지마켓등 주로 사용하거나 가입된 사이트는요 아 그거 사이트는 있는데 잘 안 쓰는데요 가입은 어디 되어 있으시죠 g 마켓도 돼 있고 11번가도 있고 돼 있지 싶은데 근데 잘 안 해요 예 저희가 좀 기재를 해 놓을게요 그 부분을 이런 질문을 드린 이유가 본 사건이 전국적으로 지역 상관없이 180여명이 연루된 광범위한 사건이에요 근데 대부분 조사자 분들께서도 뭐 이런 사이트나 개인정보 유출로 인해서 하신 분들이 많으시고요 앞으로 좀 사건 내용에 대해서 간략하게 좀 말씀을 드릴게요 혹시 중고나라 사이트 아시나요 예 알겠습니다 고가의 물품을 중고나라에서 대량으로 올려놓고 농협 통장 하나은행 통장에 입금을 유도한 뒤 자금만 인출하고 도저한 상태예요 근데 여기서 그냥 문제가 되는게 물건을 보내지 않았기 때문에 피해자 분들께서 앞으로 된 두 통장을 사기 계좌 건으로 고소 고발
Audio_25.wav,여보세요 잘 안 들리십니까 아네 저는 서울중앙지검에 강변 수사관입니다 잠깐 통화 가능하십니까 아네 그거 몇 가지 문의 사항 때문에 연락을 드렸던 거고요 선생님 혹시 님 김용수 사는 사람 알고 계십니까 모르는 사람이고요 다름이 아니고 저희가 그거 5월 15일 자로 해서 저희가 용인대학교 용서 일당 외에 여섯 명의 금융 범죄 사기 집단을 권고를 하였는데요 검거 현장에서 대량이 대포 통장하고 체크카드 예약을 했습니다 서울중앙지방검찰청 금융범죄 수사대 수사관입니다 제가 이거 아시다시피 이거 저희가 이거 전반 내용이 사건을 시켜 놓고 전화 드릴게요 그럼 되죠네 그렇게 하셔도 되시는 거고
Audio_26.wav,여보세요 여보세요 안녕하세요 부산고등검찰청 용사 일부 김나영 수사관입니다 확인할 사항이 있어서 연락드렸는데 통화 가능하십니까 요기요 네네 잘 지난 상황 때문에 연락드린 건 아니고요 개인정보 유출 건 때문에 몇 가지만 여쭤보겠습니다 혹시 최근 1년 사이에 신분증 면허증 요건 등을 분실하거나 사장님에게 양보하겠습니다 그럼 요즘 과학 은행이나 카드사에서 개인정보 유출이 많이 됐는데요 그걸로 인해 피해 보시 사례는 있으십니까
Audio_27.wav,부산고등검찰청 형사 일부의 김지영 수사관입니다 몇 가지 확인할 사항이 있어서 연락 드렸는데요 지금 통화 가능하십니까 단순한 상황 때문에 연락드린 건 아니고요 의정부 예측 건 때문에 몇 가지 문의드리겠습니다 혹시 최근 1년 사이에 신분증 면허증 어떤 등을 분실하거나 타인에게 양도하거나 판매할 시간이 많습니다 우선은 제가 이번 사건에 연루된 혐의가 있기 때문에 저희 근처에 오셔서 조사를 받으셔야 하는데요 부산 거금으로 오시는데 시간이 얼마 정도 걸리니까 지금 어디에 계십니까 평일에 오셔야 되는데 현재 어디에 계십니까 뭐라고요
Audio_28.wav,계좌에 대해 아는 부분이 있으세요 어 그러시면 빨간색 하는 사람 전혀 모르십니까 근데 안녕 통장을 돈을 주고 샀다고 하는데 본인께서 모른다고 하시는 거죠 응 전혀 모르는 관련이 없다는 말씀이죠 하지만 본인도 알다시피 금융 거래 실명제 원칙에 따라 공장을 개선하려면 본인이 직접이 신분증을 지참하고 해당 은행에 가셔서 많이 통장이 발급이 되지 않습니까 일단 본인이 모른다고 해서 뭐 말하는 사건이 아니고요 물론 돈이 입장도 이해를 하고 건강하실 수도 있겠지만 이번 사건은 그러는 사람이 또 도박 사이트를 운영하면서 통장이 필요하니까 본인의 포함한 전국의 130명의 명의자에게 통장을 구매를 했다고 진술을 해서 연락을 드리는 부분이고요 그리고 뭐 통화를 하다 보면 몇몇 분들은 돈을 받고 판매를 하신 분들도 계셔서 확인차 형식성 연락을 드리는 부분입니다네 근데 본인께서이 통장에 대해 전혀 모르는 말씀이시죠 그럼 제가 참고로 말씀드리면요 계좌 양도 행위 등을 처벌에 관한 범주에 의하면 폭력을 타인에게 판매하는 사람은 3년 이하의 징역이나 3천만 원 이하의 벌금형에 처하게 되는 거고 알고 계셔야 됩니다네 그럼 지난 지금 말한 거에 대해서 전혀 아름답고 아무 관계없다는 말씀이죠 그럼 우선은 정희현 씨가 이번 사건에 연예대 혐의가 있기 때문에 저희 공사를 오셔서 보내셨는데 오시는데 시간이 얼마나 걸리시 검찰 54시간 연락을 받으십니까
Audio_29.wav,그건가 현장에서 대량이 신용카드와 대포 통장 압수를 했습니다 본인께서 뭐 타인에게 명의를 빌려 주셨다 통장을 개설해서 통장을 하신 적 있으십니까 본인께서 내일 씨티은행 외모는 통찰 개설하신 적 없으십니까 씨티은행 하고 외환은행 이거든요 맞으시죠 통장을 은행 측으로 대접을 해 봤는데요네 그래서 내일 돈이나 프로이트 계좌가 본인께서 직접 가서 하신 건지 아니면 되신지 두 번째도 확인서 연락을 드린 거거든요 그래서 제가 몇 가지 확인차 질문을 드릴 건데요 지금 통화 가능하신 분 맞으신가요네 서울남부지방검찰청 증권범죄 합동수사단 김민정 수사관입니다 지금 통화 가능하신 거 맞으신가요 몇 가지 주문을 드릴 건데 있는 그대로만 말씀해 주시면 되거든요네 당사자 본인의 본인 맞으십니까 전혀 모르시는 분이십니까 2014년 2월 18일 서울 송파구 점심에 위치한 씨티은행 통장 개설하신 적 있으십니까 주님 어르신들께서는 그러시면 사건으로 자신이 계좌가 사용되고 있는 거 전혀 모르셨습니까 일단 하셨는지 관계없이 굉장히 발견됐기 때문에 지금 농가주택을 시켜야 되는지 알고 계시고요 그럼 본인께서 지금 피해자라고 주장하시는 겁니까 본인께서 피해자라는 가정하에 제가 설명을 좀 드릴 건데요 본인께서 일단 씨티은행 외환에 가지도 않았는데 저희가 이번 사건 조사하면서 지금 금융권 직원들 은행 직원 카드사 직원 대법원 총 22명에 그래서 저희 금융감독원과 검찰청에서 농사를 진행 중인 사건이고 근데 지금 이런 경우가 통장이 나왔다는 것을 아마도 은행 직원이 연료가 되어 있을 거예요네 근데 더 중요한 거 본인께서 직접 운행을 가지 않고도 본인의 계좌가 나오는 경로 하면이 씨티은행 말고도 통증을 더 만들 수 있단 말이거든요 근데 얘는 가십니까 그래서 오늘 양승희 씨 본인 개인적으로 연락해 보고요 본인께서 직접 만드신 통장이 아니고 통장에 의심이 된다 하는 통장은 모두 다 폐기처분 시켜 드리려고 양송이 씨 번호 앞으로 연락을 드린 거거든요 본인께서 뭐 사용하시면 상황으로부터 말씀해 주시겠습니까 괜찮으세요네 그럼 제가 할게요 제가 그냥 씨티은행 이런 거 외환 선생님이야 처분 시켜 드렸고요 본인 앞으로 저희가 아니면 등본으로 보내 드릴까요 보내 드릴테니까 직접 확인하고 이쪽 번호로 연락 주셔도 되시고요 직진 번호도 있거든요 치킨 번호로 연락 주셔도 괜찮으시다면네 알겠습니다 그러면
Audio_30.wav,네네네 여보세요 지금 어디에 계시는 거예요 아 오늘은 보내서 나오셨죠 농협은행 거리에서 나오셨고 모닝글 깡통 기자를 확인하지 말고 대구 내 건으로 이체 시도를 하라고 했는데이지도 하셨습니까 농협은행 건으로 그 대구은행 가고 있다는 얘기지 본인 교회 돈을 뽑았다는 것도 어떤 얘깁니까 본인들 방금 돈을 뽑혔다고 했는데 어떤 자금을 이제 뽑으라는 거예요 제가 아까 금융감독원에 설명드렸는데 모닝 갖고 있는 자금을 일단 대구 내 건으로 이체 시도를 하라고 했습니다 이체 시도를 얼마 받았습니까 돈을 갖고 계신다고요 어떤 돈을 갖고 계십니까 얼마 뽑으세요 제가 뽑으라고 않습니까 본인 앞으로 안에 뽑고 위치를 하라는게 아니라 대구은행 이체 시도를 하고 대구 내 건 이동을 해서 은행권에서이 자금을 저희가 수령을 해 보겠다 얘기죠 본인 직접적으로 농협은행에서 돈을 수령을 하라는 얘기 안 합니다 근데 본인이 왜 태도가 이렇습니까 안 됩니까 어디예요 갑자기 은행권에 들어갔다 나오더니 왜 이렇습니까 조사를 하겠다는 거예요 안 하겠다는 겁니까 지금 또 하겠어요 안 하겠어요 정확하게 얘기하세요 하나도 없어요 저한테 지금 협박을 하는 겁니까 검사한테 일반인들의 협박이 너무 갈 것 같아요 본인이 하고 싶은 대로 할 거면 직접적으로 나와서 조사를 받아 보세요 그러면 다시 나와서 두 달 받았는데 본인이 직접 좀 본인 개인적으로 행동을 할 거면 연락을 드렸습니다 그렇게 하세요 제가 본인 앞으로 달라는 것도 없는데 전화를 직접적으로 김석재 확인되면 원인 구속사 들어가겠습니다 알고 계시고 공짜 보내 줬으니까
Audio_31.wav,기다리는데 통화 가능하십니까 혹시 남성 알고 계십니까 모르신다고요 그럼 주변에서 들어보신 적도 없으십니까 서울중앙지검 수사관이 아니고요 보신 적도 없으십니까 다름이 아니고요 제가 이번에 김경수 인한 금융범죄 사기 직장을 건가요이 글을 건강한 선에서 하나은행 통장이 발견됐기 때문에 거기서 연락을 드렸습니다 제가 지금 그걸 물어본게 아니고요 일단 드리고 11번가는 사이트에서 물건을 얼른 넣고 돈만 받고 물건을 보내지 않는 방식으로 사기를 치렀습니다 저는 본인 명의로 된 통장으로 입금을 했고요 조사 결과 지금 화면에 급속 자금이 본인 통장으로 입출금 대신 걸로 확인되었기 때문에 종교를 해 놓은 상태였습니다 현재 지금 보니까 피해자들로부터 고소 고발 되셨습니다네 전 지금 농협에서 출근을 했습니다 그러다 보니까 개인 정보를 빼내서 통장 만드는 데는 아주 쉬웠을 겁니다 오늘 정확히 저희가 보낼게 연락을 드린 이유는이 두 계좌가 본인께서 돈을 받고 팔아넘긴 건지 아니면 개인정보 대출로 인해 명의 도용을 더한 피해자의 신지 그 부분에 대해서 확인을 하려고 연락을 드린 겁니다 뭐라고요 똑같은 거 몇 번 물어보십시오 메모 안 하셨어요
Audio_33.wav,네 우선은 이번 사건에 염두에 혐의가 있기 때문에요 저희 검찰로 오셔서 간단한 조사를 받으셔야 하는데 혹시 오시는데 시간은 얼마나 걸리시 못 오신다는 말씀이세요 부산광역시 연제구 법원로 있습니다네네 지금 근무 중이십니까 알겠습니다 그럼 일단 상품 조사를 진행해야 되니까 제가 사실 여부를 판단하기 위해서 몇 가지 기본적인 질문을 하겠습니다 분들은 본인이 1차 피해자라는 것을 밝히는 질문드리고 주문의 전번 조사 과정을 녹취 상태로 진행이 될 것입니다 수사과정에서 저희가 강화 수사는 있었는지 유도 신문을 하는지 그리고 본인께서 허위 진술을 하시는 부분에서는 다른 기관에서 심사가 들어갈 거고요 재판에 증거물로 사용되기 때문에요 본인께서 거짓말을 하시거나 숨기면 절대 안 되시고요네 잠시만요네 여보세요 저는 부산고검 형사 일부 김나영 수사관입니다 지금 2015 형제 13758 금융 사건에 대한 일문일답 조사 과정입니다 당사자 본인이 맞으십니까 모르십니까 2015년 6월 9일에 부산 강서구 명지동 지점에서 부산은행 통장 개설한 사실은 있습니까 그러시면 2015년 6월 9일에 어디서 뭐 하고 계시는지 기억은 하십니까 화요일입니다 동두천에 증명하다 말씀이세요 현재 한진식 명의로 통장 대리 강성호 명의도용 사건에 불법적으로 사용하고 있다는 것을 제가 말하기 전에 알고 계셨습니까 현재 본인께서 부산은행 통장 전에 사용하지 않는다고 말씀하셨죠 본인께서 합법적으로 그래 하셨던 은행으로 은행이다 대구은행 하나만 그러십니까 본인 명의로 된 합법적으로네 국민은행 대구은행 죽이란 말씀 맞으시죠이 세 개만 그렇게 하시나 말씀하시죠 만약에 저희가 조사를 했을 때 본인이 진출하지 오늘 계좌가 나왔을 경우 모두 물 보호자들이 개설을 해서 이용한 거를 간주가 되기 때문에요 모두 동결 처리해 드릴 것입니다 동의하시지 만약에 본인께서 진술하지 않은 은행 계좌가 나왔을 경우 모두 불법자료 해서 이용한 걸로 간주가 되기 때문에요 모두 동결 처리해 드릴 것입니다 농협도 있으시고 더 없으시죠 본인 재산 재산 보고 신청서에 신청 등록해 드려야 되거든요 그러니까 대부분의 국민은행 농협 메리츠화재 증권이 알겠습니다 그러시면이네 개 그렇게 하신다고 하시는데 마지막으로 그렇게 하신 날짜는 기억하십니까 어제까지도 사용하셨다고 그래 하시면서 인터넷 뱅킹 모바일 뱅킹 텔레뱅킹 사용하십니까 알겠습니다 그러시면 마지막 거래 날짜가 어제까지 일하고 하셨는데 유명한 잔액이 들어오거나 빠지거나 전혀 없으시고요 대구은행은 통장 몇 개 계산하셨죠 대략적으로 얘기해 주시면 될 것이니까 국민은행은 농협은행지가 오래됐어요 사용하지 않으려고 오래 됐다고요 두 개 있어요 알겠습니다 그러면 1번 다 1번 통장이란 말씀 받으시죠 대구은행 국민은행이나 말고 그 전화로 전화 주십시오 아 알겠습니다 그러시면 제가 다시 연락 드리겠습니다
Audio_34.wav,연락 드렸는데 통화 가능하십니까 단순한 상황 때문에 연락드린 건 아니고요 개인정보 유출 건 때문에 몇 가지만 여쭤보겠습니다 혹시 최근 차이에 신분증 면허증 군단과 분실하거나 되네 양도하실 적 있으십니까 그럼 요즘 가구 은행이나 걸어서 해서 개인정보 유출이 많이 됐는데요 그걸로 인해 피해 보신 사례는 있으십니까 전혀 없으시다 말씀이세요 이거 여쭤보는 이유는요 저희가 2015년 7월 9일에 불법 도박 근무 사기단 일당을 근무했습니다 금고 현장에서 명의로 된 부산은행 통장이 발견되었고 앞으로는 통장에서 8600만 원의 상담을 물고 돌아가야 금액이 들어 있어서 동결 처리를 시켰는데 본인 계정이 기자에 대해 아는 부분이 있으십니까 부산은행 그러시면 71년생 남성 강사 3차 호 자 강상우 사람은 아십니까 지금 강상호 씨는 통장을 돈을 주고 샀다고 진술을 하는데 본인께서 감상으로 전혀 모르신다 말씀이세요 본인도 알다시피 금융거래 실명제 원칙에 따라 통장을 개설하려면 본인이 직접 신분증을 지참하고 해당 운행에 가셔야 통장이 발급되지 않습니까네 본인이 모른다고 해서 몸 안에는 사건은 아니고요 본인 입장도 이해를 하고 황당할 수 있겠지만요 이번 사건은 방송으로 한 사람이 불법 도박 사이트를 운영하면서 보통 장이 필요하니까 원인을 포함한 전국의 132명의 명의자에게 통장을 구매했다고 지수를 해서 연락을 드리는 부분이고요 하다 보면 경찰서가 아니고요 부산고등검찰청네네 저는 형사 할부에 김나영 수사관이 없냐네네 부산 검찰청으로 갈게요 내일 오신다고요 직접 해야지 지금 부산으로 갈게요네 알겠습니다
